,userId,itemId,rating
90284,80,1262,3.5
85452,474,7158,3.0
57534,248,102716,3.5
75939,468,163,3.0
87446,213,593,4.0
39568,421,1220,4.0
12432,365,555,4.0
20856,149,345,4.0
82361,385,1022,3.0
15695,475,178061,4.0
88346,542,2558,4.0
47022,588,58559,3.5
11181,565,252,2.0
50845,151,457,5.0
3016,171,2723,4.5
65955,565,7802,3.0
1441,84,593,2.5
48744,134,6874,4.5
61421,171,236,2.5
40029,530,707,3.0
15041,607,590,3.5
55108,192,130634,4.0
11858,537,592,3.0
18547,358,1353,3.0
14352,134,5944,3.0
11396,0,185,3.0
2455,468,1196,4.0
61646,475,612,2.0
72953,552,6283,2.5
34352,131,1388,2.0
15063,479,4878,5.0
44029,13,2488,5.0
89735,395,2686,5.0
7065,526,6936,3.0
35975,596,6874,4.5
8524,196,948,4.0
50549,565,2952,3.0
64650,574,639,2.0
17868,270,10,3.0
76768,525,2683,4.0
20018,355,3039,5.0
32127,80,2997,4.0
41024,351,1391,1.0
78812,453,40815,4.0
72114,351,4447,4.0
6120,20,40278,3.0
10025,145,2329,5.0
10716,159,8861,3.0
44898,566,135861,2.0
80596,254,2843,5.0
47975,120,6586,3.5
59732,53,5388,3.5
39442,64,474,4.0
61166,146,266,3.0
89667,192,6659,4.0
39114,43,1188,3.0
57,522,4447,3.5
87153,565,6996,1.5
77198,427,84374,2.5
64492,565,6909,2.5
47100,68,153,2.0
21598,13,2819,4.0
53672,112,1140,5.0
37368,240,1357,4.0
38187,509,6502,4.0
77592,555,5673,4.5
61631,185,4018,1.0
57330,542,2916,5.0
51873,49,183,3.0
51616,294,44665,3.5
17926,474,4822,3.0
84841,455,54272,3.5
41062,149,2529,4.0
9311,156,3624,2.0
19737,565,1080,4.5
36854,149,56757,4.0
5675,149,593,4.0
66831,0,6952,3.0
3055,586,44665,4.5
4012,517,6787,4.0
36416,390,31685,3.0
23291,560,3984,4.0
52178,0,6550,4.0
36264,217,356,4.5
2020,377,4915,2.0
58420,273,4571,5.0
18832,158,1586,3.0
69735,134,1270,4.5
20418,231,1974,3.0
29208,279,6787,4.5
80889,201,4720,4.0
19032,565,6287,1.5
31715,178,1721,3.5
44412,395,3005,1.0
78534,555,1267,5.0
58791,213,110730,3.0
24551,548,159817,4.0
46666,519,508,4.0
56524,500,5478,0.5
32128,201,903,5.0
71409,546,1438,3.0
70435,43,4226,4.0
77860,555,1923,5.0
57766,276,1240,4.0
12784,65,116797,4.0
65800,382,2529,3.5
61425,563,60069,5.0
20832,273,7143,4.0
10404,62,81847,1.5
45567,421,1372,4.0
14748,97,2395,2.0
37249,453,1200,3.5
2011,163,3708,3.0
49224,431,95449,3.5
14516,569,296,5.0
80705,475,50158,2.5
35430,565,6365,3.0
46211,565,61,2.5
13645,181,1022,3.0
23444,182,5445,4.0
56354,473,36,4.0
77992,382,88405,0.5
51831,62,179953,3.5
59299,357,135,3.5
76635,603,235,4.0
55974,349,5782,4.5
37439,105,4902,3.0
2444,20,8874,3.0
45686,565,7193,2.0
4540,307,318,5.0
45499,474,3873,4.0
65750,149,428,4.0
16378,85,1965,3.0
21453,356,2648,2.0
88550,156,3510,3.0
21807,13,2640,2.0
24353,565,89862,3.5
36900,565,2329,4.0
59867,178,2716,4.0
80368,431,2605,3.5
51263,366,555,4.0
73566,453,4993,5.0
33233,475,10,3.0
87666,33,3753,0.5
35913,509,56060,4.5
24139,171,47099,4.0
83897,149,1022,2.5
85718,377,1230,2.5
59797,235,786,5.0
89729,178,2324,4.0
85067,254,1086,5.0
43077,108,1273,5.0
38911,13,947,5.0
13571,565,782,2.5
42460,277,553,4.0
48700,583,130482,4.0
67435,454,152081,4.0
71252,529,2329,3.0
68563,68,2657,3.0
84729,261,3717,4.0
22404,383,592,3.0
15336,409,33794,4.0
14896,39,2321,3.5
24763,577,5060,2.0
10088,552,70336,2.5
20939,566,26662,4.0
30357,133,223,3.0
2168,481,1327,0.5
69002,475,3398,3.0
66696,62,68954,4.0
57822,475,4221,3.0
12097,142,405,2.5
47400,608,2918,4.5
13809,408,3114,5.0
87747,219,1918,3.0
4170,159,7454,3.0
63295,455,5481,3.0
24607,150,116797,2.0
55377,528,350,3.0
77868,476,1196,4.0
18632,552,3755,3.5
20776,409,160438,2.0
24067,431,56941,2.0
27493,471,2857,3.0
74912,558,7458,4.5
69617,328,780,3.5
18007,420,48394,2.0
1450,8,1214,4.0
71400,388,480,3.0
56585,377,457,3.0
18417,563,4886,3.0
81476,545,30825,4.0
6270,431,5502,3.5
18505,92,694,3.0
68432,306,595,3.0
8149,517,51662,3.5
81225,96,590,3.0
41968,528,539,2.0
12072,9,48394,3.5
21404,211,266,4.0
65218,273,2161,4.5
76120,65,380,4.5
6861,171,7058,3.5
44534,181,3360,3.0
62669,0,32031,3.0
23602,77,4995,4.5
36031,269,480,5.0
10631,584,3534,4.5
49928,46,1221,5.0
76303,475,173,3.0
78075,110,3076,4.0
39318,105,1732,3.5
46924,397,2599,5.0
86102,500,27664,3.0
59543,272,6593,4.0
2059,335,1951,5.0
70481,95,4963,4.0
11675,565,1748,2.5
10883,414,1625,3.5
42625,183,89904,5.0
57617,31,4744,2.0
70947,435,736,5.0
45401,408,224,5.0
62356,218,1252,5.0
75898,595,2268,4.0
75961,48,1747,4.0
32458,555,3196,3.5
73619,542,3831,4.0
51953,509,26184,4.5
21636,544,115617,4.0
34356,482,81834,4.0
78713,11,7007,4.0
28132,576,8861,3.0
6213,192,37729,4.0
65058,295,114818,1.0
64707,545,8966,2.0
37643,43,99728,2.5
6581,252,356,5.0
75785,228,5791,3.5
65805,164,1206,3.0
85113,171,3175,4.0
84127,416,79008,4.5
5303,566,77561,3.0
42952,228,838,2.0
579,173,153,3.0
3043,453,7445,3.5
60654,276,1210,5.0
53319,142,3471,3.0
18352,356,2081,3.0
61397,202,4310,4.0
43806,227,72641,3.0
80312,478,3996,5.0
8447,6,2005,5.0
33945,431,902,3.5
14835,555,1909,3.0
11889,452,1022,3.0
34316,336,134368,4.0
30828,337,2694,2.0
34549,11,94810,5.0
36398,298,3994,4.0
5149,574,3897,3.0
12610,183,1234,2.5
7076,218,167064,5.0
46205,340,2712,3.5
72034,431,54001,5.0
72536,565,4845,0.5
18037,0,188301,4.0
87726,181,1603,2.0
47521,446,5500,4.0
77594,43,6157,1.5
25961,453,117895,2.5
2970,68,325,2.0
29557,526,6593,3.0
17992,110,5014,4.0
87768,295,96004,2.0
56623,76,1028,3.0
18641,398,3578,5.0
28414,218,300,2.5
78525,382,104374,2.5
71344,526,68793,4.0
30598,0,1208,4.0
70331,157,788,1.0
20643,413,1344,4.0
66398,525,971,4.0
66012,2,5103,4.0
47385,525,3006,3.0
2150,299,356,4.0
44820,528,2759,2.5
39142,525,3285,4.0
73686,11,56251,5.0
14071,210,1290,3.0
26382,171,4359,4.0
18946,196,140,4.0
64321,565,4506,3.0
30310,377,3740,4.0
3874,380,539,4.0
89431,13,1663,3.0
79366,85,1617,5.0
33171,272,52975,4.0
83495,108,6957,4.5
31099,201,3698,3.0
63182,367,3549,4.5
38056,108,81845,3.5
36818,43,3639,4.5
66505,443,5110,2.0
65355,131,305,3.0
34890,346,587,3.0
60310,24,3105,4.0
35207,134,91529,4.0
33940,110,506,4.0
69753,475,112556,4.0
20346,479,7451,3.0
39722,276,4223,3.5
15655,595,4878,4.0
64986,254,904,4.0
62826,171,830,2.0
85032,565,4887,2.5
27418,579,433,3.0
33868,43,3614,4.0
64533,91,593,4.0
66238,576,586,2.0
79320,263,551,3.0
18913,514,60074,3.5
79494,525,153,3.5
81824,231,1290,4.0
54872,475,4081,2.0
14846,108,77931,4.0
6599,149,3019,4.0
80613,323,3147,4.0
84367,167,3968,4.0
79466,565,1003,2.0
13514,185,2716,2.0
11466,549,1222,4.5
9255,397,2289,5.0
2175,22,745,2.5
55916,266,454,3.0
35244,608,2012,4.0
86701,431,3450,2.5
68877,13,1224,2.0
88965,183,4344,4.0
41292,499,342,4.0
54664,159,51255,3.5
36455,455,913,4.0
44390,443,5026,2.5
47075,95,4973,4.5
40482,565,2124,3.0
2612,266,433,2.0
85120,181,2376,2.0
81719,519,648,3.5
22010,504,1345,4.5
81099,45,67734,5.0
11352,497,1210,3.5
49397,196,237,4.0
32237,565,3424,4.0
79373,48,468,3.0
1453,386,7361,3.5
41528,273,1732,5.0
64370,43,81156,4.0
24680,526,111921,5.0
35649,43,85881,3.5
51897,506,805,3.0
55318,361,588,3.0
55272,276,1895,2.5
79378,565,2372,1.5
46757,372,1377,3.0
19163,417,288,4.0
46043,304,161,3.0
85946,418,1094,3.0
14795,517,41566,3.0
30628,235,5,3.0
3722,408,293,4.0
45473,276,1911,3.5
5023,187,457,4.0
44928,377,48518,2.0
72229,68,2836,3.0
56347,157,3555,3.0
30060,455,1617,4.0
70340,382,2021,3.5
75538,372,2947,3.5
79136,171,371,3.0
32104,80,53996,4.0
22777,52,1265,4.0
51333,43,115149,3.0
30339,604,7137,4.0
77998,475,58879,3.5
66357,182,3360,4.0
12059,43,91542,2.5
10734,285,2065,5.0
9593,528,1371,3.5
13691,110,5712,3.5
74335,565,7015,2.5
53214,131,3686,3.0
79703,86,95,2.0
23096,352,1639,4.0
85568,447,267,5.0
60901,110,3723,3.5
23657,480,1277,4.0
52201,252,4901,5.0
78055,23,5991,3.5
11568,528,6978,2.0
2965,461,1345,3.0
724,268,3693,1.0
65366,509,2731,4.0
41222,149,5909,3.0
84097,503,1028,5.0
32740,565,5076,2.0
50627,442,608,3.0
77408,292,260,4.0
27858,534,30825,2.0
79099,271,4343,3.0
31402,332,4464,3.0
86385,604,1247,5.0
35535,268,1350,4.0
7157,607,116897,5.0
23768,104,150,5.0
39827,569,3020,3.0
15972,86,736,2.5
32289,141,1992,2.0
62896,600,51255,2.5
54816,552,6863,4.0
20461,0,3452,4.0
38495,565,155,2.5
65871,377,3897,5.0
84653,295,733,3.5
9217,538,112,4.0
82741,440,2139,3.5
63997,604,1248,5.0
35322,500,8640,2.0
78895,573,3955,2.0
75738,525,2291,2.5
5225,337,1610,5.0
5028,237,296,5.0
80956,560,8376,3.5
15546,218,8781,3.0
74664,11,3148,4.0
12178,43,2249,2.0
45044,262,8368,4.5
83781,364,60040,2.5
17696,13,1285,4.0
14177,501,2028,5.0
57310,108,133771,4.5
76443,134,4128,4.0
50236,472,1124,0.5
47532,526,7164,3.0
88335,523,3269,4.5
70044,108,91485,3.0
14589,371,337,3.0
63878,550,2571,4.0
65000,43,79132,4.0
26570,13,260,4.0
41063,514,78893,3.5
40419,395,5349,3.0
44793,346,50,4.0
84508,528,2840,1.0
86802,131,1,5.0
64566,219,527,3.0
7327,537,32587,3.5
66107,282,3255,3.0
67072,509,45447,4.0
27850,274,2455,3.0
67775,541,7380,3.5
44632,474,1231,4.0
40227,205,2167,3.5
82220,517,3703,3.5
69947,110,8622,4.0
16907,431,357,1.0
39001,13,1179,5.0
1789,298,3825,4.0
73412,248,8643,2.5
23441,474,8121,1.0
59907,277,32,4.0
87414,565,5988,2.5
51684,520,2571,4.0
20752,201,1617,4.0
69237,150,90439,4.0
39164,364,1079,4.5
5318,192,71530,5.0
37937,526,552,3.0
51613,182,3302,5.0
56767,552,55290,3.0
66772,522,93988,4.5
3408,608,4016,4.5
28379,127,71902,3.5
51980,133,490,3.0
58138,209,1343,5.0
13923,570,69122,4.0
62845,149,6297,3.5
70291,276,5669,3.5
84455,562,421,4.0
68812,475,2236,4.0
44063,352,1375,3.0
18334,268,3471,1.0
85308,313,357,3.0
533,565,6867,3.0
59116,248,1196,5.0
48179,365,2161,4.0
21365,171,4886,3.0
27341,213,103228,4.0
14668,223,437,3.0
67214,423,3793,4.0
56435,273,590,2.0
77405,566,65261,3.5
506,181,344,3.0
22362,157,733,4.0
43651,608,52281,5.0
18148,376,3672,4.0
12533,97,6936,3.0
67505,377,2858,4.0
36298,378,4027,4.0
57607,134,2145,3.0
38561,558,58156,3.5
84457,348,1302,5.0
75130,413,968,4.0
35902,349,65216,3.5
52050,80,31696,3.0
6590,276,7346,1.0
53826,162,61323,3.0
66195,507,27660,2.5
72170,528,27879,4.0
66913,108,60941,3.5
45685,104,47099,4.0
35478,488,25,3.0
54520,156,3034,5.0
67645,127,5630,4.5
57599,13,1298,1.0
72029,133,144,3.0
84498,128,165,4.0
14021,552,4069,3.0
70496,43,94777,2.5
85214,525,6383,0.5
49529,19,2054,3.0
35172,6,60684,5.0
76302,604,3911,3.5
35277,78,5364,4.0
7280,171,25826,3.5
50660,247,50,5.0
38299,201,5991,4.0
78107,192,5816,4.0
1684,65,81564,3.5
33844,0,1994,4.0
18767,302,1221,4.0
25464,517,3897,4.0
55528,542,165,5.0
37327,409,57368,3.0
35113,377,59315,5.0
30328,514,3316,2.0
75627,526,69481,5.0
33319,408,1035,4.0
422,137,7,4.0
77637,497,1961,3.0
11323,151,434,3.0
88897,596,293,4.5
52294,221,60,4.0
16155,94,48394,4.0
88656,2,30825,4.0
31230,43,2472,3.0
19880,504,6023,3.0
14753,560,3210,4.0
29774,517,66511,3.5
53081,266,4386,4.0
36021,533,1722,4.5
15864,192,43836,3.5
23608,298,2144,4.0
42265,522,68554,3.0
73939,525,1251,5.0
47850,523,4517,0.5
47170,277,2571,3.0
68231,362,8361,4.0
21050,66,29,4.5
17976,393,72998,2.0
38013,500,4508,3.5
26067,80,51255,5.0
37927,146,160,3.0
78395,416,44191,4.5
20551,555,2858,5.0
13291,276,3981,3.0
27185,185,7162,2.5
48238,382,2167,2.5
42295,488,7361,4.0
52656,481,4992,3.0
3553,248,76293,3.5
3444,213,1479,3.0
43581,395,2542,3.0
20372,475,1920,3.0
35825,266,1262,3.5
45433,365,590,5.0
15846,213,2329,4.5
16179,271,69134,4.0
31566,505,3247,3.0
30502,39,8636,2.5
69704,209,1721,5.0
38942,24,4725,4.0
34779,348,2302,5.0
65837,377,8949,3.0
62996,380,733,4.0
65328,0,111364,3.0
51863,286,2791,3.5
41248,542,3869,5.0
80566,39,2596,4.0
83444,108,134130,3.5
16403,24,910,3.5
77933,219,4340,2.5
14843,181,1127,3.0
32258,565,191,1.5
40136,431,58998,5.0
18582,305,2683,4.0
4306,174,1799,3.0
28236,446,594,4.0
49188,565,97950,2.5
33984,171,2424,5.0
70501,80,47,3.5
24074,65,1033,3.0
15304,13,3090,4.0
295,178,2078,4.5
51207,600,1193,5.0
34679,80,2791,4.5
7449,166,1197,4.0
1956,517,33493,3.0
53995,588,4022,5.0
70298,181,2687,3.0
52160,550,33679,3.5
22302,502,70286,2.5
4324,276,10,4.0
74321,64,165,3.0
70930,481,3489,4.0
69178,149,4993,3.0
7220,167,2571,2.0
19251,169,223,4.0
74837,579,370,2.0
8178,497,1246,3.0
53056,532,94015,4.5
35119,350,1393,5.0
72786,149,3000,4.0
64627,140,2952,4.0
63575,604,2779,4.0
16739,175,2393,3.0
49325,386,6378,2.5
25974,479,69644,1.0
87150,43,38038,3.5
29566,36,8865,1.0
90122,362,59315,4.5
2144,160,349,5.0
60309,528,4039,2.5
47158,526,59369,3.5
149,602,3752,3.0
85335,508,3544,1.0
64460,138,3767,2.0
72341,577,1222,1.0
71747,171,8774,3.5
265,570,71745,3.0
22804,110,4572,2.0
3482,219,829,4.0
14804,96,1962,4.0
89384,219,170,4.0
54426,501,3301,3.0
82177,534,5669,2.5
72497,108,5507,2.0
17054,543,1907,3.0
72256,309,54286,5.0
79261,171,4333,4.0
68818,536,7153,3.5
86727,11,88163,4.0
18612,228,2424,3.5
10946,159,83613,3.0
5334,134,5418,4.5
42103,13,3386,3.0
85261,62,3275,5.0
42981,413,1096,4.0
8163,379,296,4.0
85301,494,5971,2.0
5297,565,93502,2.5
26906,475,556,2.0
16448,65,5380,3.5
60326,80,30707,2.5
12379,525,3972,3.0
88608,293,292,5.0
21965,153,590,3.0
22409,377,52375,3.5
67811,479,105037,2.5
7161,423,1265,3.5
6370,201,260,5.0
2524,382,8641,4.0
60525,105,1104,4.0
89963,13,3102,3.0
13805,134,1704,4.0
67626,148,5333,4.0
77043,348,2100,4.0
84552,178,7325,2.5
88857,515,163,3.0
57031,545,1584,3.0
19500,44,112370,1.5
30326,105,1267,3.5
78726,138,2871,5.0
11615,181,2779,3.0
11878,270,590,5.0
75952,196,551,3.0
41446,62,134853,2.5
37126,455,102445,4.0
37689,149,4679,3.0
10838,475,81845,4.0
47683,91,367,3.0
6794,372,136018,2.0
44273,221,867,3.0
69761,541,2759,4.0
59544,448,296,4.0
61754,44,87232,2.5
47982,596,4993,4.0
66965,377,8169,3.0
46713,65,134853,4.0
66874,566,134130,4.0
81265,372,2657,3.0
44457,348,1196,5.0
28509,222,1376,3.5
23540,359,34,4.0
42840,222,37240,2.0
8059,250,4018,3.5
66773,266,802,3.5
48755,549,541,4.5
45802,142,2858,4.0
24892,213,74789,4.0
13262,105,26303,4.0
20843,294,2329,3.5
11386,592,63992,4.5
11129,105,3168,4.0
55432,364,53125,4.0
51475,349,8982,3.0
46537,475,47518,2.5
78783,348,2871,5.0
89942,382,58047,2.5
4365,43,3552,4.5
54853,446,2080,3.5
6258,517,1289,3.5
29026,263,208,1.0
84828,46,1321,1.0
50737,478,1206,1.0
33390,53,68959,2.0
80458,67,527,4.0
60584,149,45499,3.5
42551,560,49530,4.0
65055,231,1665,3.0
70221,419,2005,2.0
70831,398,69481,3.5
61902,85,2018,4.0
4453,546,7153,5.0
3406,138,1210,3.0
14910,246,304,2.0
6788,291,435,3.0
68671,107,1927,3.5
69855,53,177939,4.5
20809,267,1222,2.0
67172,275,10,2.0
80353,507,59784,3.5
63571,431,1127,3.5
14844,588,131013,3.0
81481,13,4056,4.0
13355,592,31433,2.5
15168,146,170,3.0
35548,474,5066,3.0
70138,295,135536,3.5
177,580,109487,4.5
12656,475,3697,2.0
26719,13,4369,4.0
83059,131,3827,4.0
64412,221,205,3.0
70475,455,374,2.5
72132,377,5582,2.5
56224,11,8784,5.0
31209,565,26547,3.5
1312,246,516,3.0
53466,127,6953,3.0
49501,382,4306,2.0
38831,43,1562,1.5
29488,497,5378,2.0
43666,111,7265,3.5
18260,600,115210,4.0
43790,541,76175,2.5
67330,149,45081,3.5
87581,602,2770,3.0
85070,592,30749,3.5
2783,0,141544,4.0
16122,268,1261,4.0
60897,416,38061,4.0
4063,500,8528,3.5
31978,68,3361,2.0
11529,547,3755,4.0
66132,240,47,4.5
30472,404,172,5.0
37916,427,2144,5.0
1512,500,1544,2.0
69916,266,353,5.0
65227,95,1291,3.5
6848,131,2706,4.0
59436,48,783,3.0
84535,219,1079,5.0
85833,355,589,4.5
43899,588,112138,4.0
37957,248,61348,1.0
41578,69,141,4.0
43047,408,1320,4.0
83262,77,134130,4.5
52186,497,142488,5.0
53772,348,1573,3.0
18522,200,58293,3.0
66603,178,1387,4.5
67219,416,3911,2.5
89567,343,1373,4.0
3506,62,142422,4.5
4351,15,296,5.0
28306,552,54256,3.5
77440,339,7323,5.0
51352,348,2114,5.0
88090,303,628,3.0
10237,473,802,3.0
79594,377,7030,3.0
59652,537,48516,1.0
18708,62,5110,4.5
54266,566,5618,4.0
55215,519,4011,5.0
29477,571,1032,4.0
16225,273,1258,4.0
58666,547,48,3.5
76441,178,480,4.0
34692,382,6979,2.5
90459,481,1408,4.0
1652,407,7439,3.0
47673,473,2268,4.0
77486,84,3513,4.0
27945,555,2973,4.0
74473,370,608,2.0
68502,171,8492,3.5
47362,397,8645,4.0
49018,523,208,5.0
45937,525,4350,4.0
4805,529,6539,4.5
3468,431,3275,3.5
75612,83,165,4.0
41724,166,2571,3.5
23045,266,3113,3.5
348,421,1092,4.0
85053,181,1027,2.0
48987,276,27831,3.5
88107,389,381,3.0
16357,526,5445,5.0
22885,407,62374,4.0
14042,17,225,4.0
42351,500,260,4.5
18908,246,671,1.0
80369,96,1097,3.0
71595,215,2115,3.0
37550,224,338,3.0
43173,0,3793,5.0
75221,547,3791,4.0
48649,181,2518,2.0
26792,576,6880,1.0
65537,216,5989,3.5
33709,286,6769,3.0
47751,382,134808,2.0
20904,138,2289,4.0
67682,247,34150,3.5
12447,266,3175,3.5
6881,181,2949,3.5
14806,448,349,4.0
78462,352,4351,3.0
49043,128,34,5.0
80155,565,6299,3.0
9061,449,3100,5.0
57494,475,46972,2.0
75109,108,52245,3.5
8729,25,4011,4.5
21255,517,143525,4.0
24137,348,1635,5.0
75554,526,8808,3.5
43700,314,7254,4.0
53936,509,120466,4.0
32670,475,38061,4.0
59328,108,367,3.5
77605,120,136359,5.0
68860,100,5816,4.0
82889,507,59615,3.0
59089,395,3266,5.0
88700,254,2282,1.0
53713,283,2959,4.5
56263,171,8337,4.0
27432,314,2329,4.5
59954,192,2003,4.0
34173,532,96079,4.5
31025,218,34319,1.5
23606,455,76175,2.5
16428,552,34129,3.0
85910,362,288,5.0
20690,282,2991,3.0
59601,14,3210,4.0
24868,131,1617,5.0
67595,514,5218,4.0
86478,541,71160,3.0
59354,46,4450,5.0
16063,540,1374,3.0
62113,509,8665,3.5
33222,68,2355,3.0
60869,409,2502,4.0
89454,108,111759,4.0
42834,43,2001,3.5
71269,407,68791,3.5
37192,517,2858,3.5
84814,560,5872,4.0
66652,149,3499,3.5
16558,337,3671,5.0
16032,100,351,3.5
64091,395,2275,5.0
10532,171,25962,3.0
33099,351,4226,4.5
79681,530,485,4.0
86292,597,2581,3.0
50634,552,1029,2.0
24563,110,159,3.5
20523,552,64622,4.0
33006,30,3,2.5
59038,475,99112,3.5
70071,323,6365,3.5
56446,105,7327,4.5
23651,588,76093,2.5
31571,178,1391,2.5
72053,228,2174,4.0
64661,178,940,5.0
75048,474,3717,4.0
64988,241,1701,4.0
12642,603,592,4.0
44356,593,663,4.0
22571,475,187595,3.5
10015,182,527,5.0
30624,181,1371,3.0
3770,51,112290,5.0
8087,13,1407,5.0
83497,101,161582,3.5
11416,37,2770,5.0
8984,475,68073,3.5
65475,475,267,4.0
70041,108,2702,3.5
43068,565,44974,3.0
9929,377,2371,2.0
84299,171,3977,3.0
39216,538,1036,5.0
32464,68,648,3.0
55809,540,26,4.0
42652,608,1199,5.0
52078,565,6734,2.0
71255,286,150,3.5
84548,183,953,4.0
50280,44,111364,1.5
65552,421,1214,4.0
8764,552,7451,4.0
8258,267,1101,2.0
39006,565,1587,3.5
50242,372,30793,1.5
35219,190,3863,4.0
78787,434,5989,2.0
28247,43,102165,2.0
65729,149,575,3.0
39117,342,858,4.5
57210,100,61024,4.5
64445,110,5459,2.0
87481,149,4896,2.0
27410,185,349,2.5
39484,13,1955,4.0
49176,159,106100,5.0
56693,606,1923,5.0
3384,602,3868,4.0
83549,222,4526,3.0
3452,319,106487,4.0
85372,142,8533,4.5
44251,250,1285,4.5
22417,383,485,3.0
12852,0,3052,5.0
10562,334,7265,3.5
73750,23,6537,4.5
26637,19,3034,2.0
19752,43,89492,4.0
61722,552,76251,4.5
43897,192,39715,3.5
75608,150,30812,4.0
18720,159,589,4.0
32782,24,30820,3.5
7733,576,2115,3.0
8063,110,105,3.5
81292,374,6942,5.0
64033,163,2517,3.0
82665,449,349,4.0
63451,552,7440,2.5
35891,178,1732,4.0
7080,272,2052,4.0
14656,222,5617,4.5
36857,349,68205,3.0
19226,266,485,4.0
62267,240,428,4.0
82533,183,54259,3.5
73642,328,8622,3.5
23211,278,111,4.5
77569,493,7046,1.5
35865,479,53460,3.5
63757,455,91658,3.5
11588,0,87430,2.0
15187,525,1263,4.5
47599,16,915,4.0
22514,356,1259,5.0
39496,608,81537,4.5
9033,500,21,2.5
85881,228,5679,3.0
63774,467,673,4.0
50743,178,2301,3.0
82725,210,3704,3.0
22401,42,593,4.0
2509,334,58559,4.0
70243,138,1953,5.0
1227,149,586,3.5
52854,355,4017,4.5
83662,43,2060,4.0
23815,107,2123,3.5
3354,455,91529,4.0
83276,41,608,3.0
36053,526,89939,3.0
89693,16,3255,4.0
57079,43,1020,4.0
89614,66,3698,4.5
61546,500,48780,4.5
25772,519,6539,4.0
67988,441,1948,4.0
57807,2,3257,3.5
22484,185,83270,2.0
40793,588,44004,4.0
61466,497,480,4.5
21918,576,1587,2.5
80067,43,66,2.0
83125,534,4018,2.0
76779,523,2906,5.0
76314,530,553,4.0
26755,449,3438,1.0
39658,600,150,4.0
87260,574,2712,3.0
83421,164,1375,2.0
39582,565,1580,3.0
73448,476,1801,3.5
77057,364,3030,4.5
1803,500,1485,2.5
81830,65,88810,4.0
71245,65,2571,4.0
48471,287,74,4.0
40691,446,2701,2.0
70140,474,1721,4.0
55153,595,1200,4.5
37014,171,2947,3.0
4142,63,41285,3.0
65819,276,8371,3.0
74219,219,53953,3.5
9690,273,784,4.0
3700,545,5388,4.0
44310,514,2918,3.0
86063,46,3864,1.0
4856,159,3686,3.0
57452,11,2843,4.5
16660,377,1799,2.5
18728,266,2993,3.0
41658,248,4310,3.5
59259,140,1488,1.0
56968,488,33421,4.0
23864,159,1198,5.0
73389,525,5283,3.0
40083,43,69951,3.5
60601,43,122882,3.0
82796,377,6796,2.5
81387,365,6218,4.0
33947,203,608,4.0
33410,565,349,3.0
27471,491,79132,4.0
64786,192,33004,4.5
19525,526,5502,4.0
58106,20,2028,5.0
45186,110,5377,4.0
46760,246,2478,4.0
74987,247,2167,4.0
74125,519,2550,3.0
52091,192,169,3.5
23949,233,377,4.0
60183,574,33004,4.0
39019,68,2092,2.0
3779,588,4973,1.0
68549,407,1429,3.5
39969,452,1219,4.0
40431,132,8874,3.5
80175,349,31101,3.0
2691,178,1,4.0
73351,66,1252,4.5
53177,246,552,2.0
5712,266,3948,2.0
90062,600,41569,3.5
36714,86,56174,3.0
76506,499,6502,4.5
7874,537,595,3.5
62541,372,78499,2.0
11533,43,2987,4.0
43250,97,2291,4.0
66065,149,799,4.0
23202,574,4104,1.0
43122,159,85056,3.5
26059,517,30793,4.0
58047,362,6934,5.0
48574,431,7160,3.5
85482,395,2333,5.0
88226,361,44,4.0
7639,470,1221,3.0
70560,62,71838,3.0
5384,149,71282,3.5
74765,371,587,3.0
16782,398,1246,4.5
69445,526,161,3.5
10475,73,150,5.0
11877,326,745,3.0
78576,6,165,5.0
397,232,2827,3.0
6011,96,2289,3.0
42755,13,1374,1.0
7272,15,596,5.0
74055,475,3082,3.0
69858,385,2947,3.0
21508,24,27156,4.5
4656,430,90866,4.0
86699,218,148982,4.0
60141,107,1225,4.0
15383,276,4734,3.5
56459,77,48780,4.0
70718,170,260,4.0
43312,460,3266,5.0
6689,377,27,2.5
50004,505,2716,5.0
49547,105,3018,2.5
64819,465,745,4.0
64655,250,1961,5.0
160,455,51540,4.5
59274,427,96821,2.0
87872,405,4235,3.0
19280,552,1036,4.5
48812,290,103372,3.5
75732,270,1028,4.5
86471,272,539,4.0
9421,366,74789,2.0
47154,475,429,2.0
47476,120,128366,4.0
69697,537,6539,4.5
71501,313,337,3.0
23640,477,52,3.0
44642,46,1163,1.0
54234,201,4437,5.0
73025,377,2193,2.0
67397,101,49278,3.5
25063,44,2951,1.5
80117,240,5299,3.5
68025,0,1196,5.0
51368,174,3752,4.0
29726,532,55820,4.5
22354,282,444,2.0
51286,397,1080,4.5
17089,13,3365,5.0
9320,171,40583,3.5
67475,565,118290,2.0
59526,159,5952,4.5
72720,162,1884,4.5
37770,605,454,3.0
16390,501,2672,3.0
5033,100,3617,2.5
48190,120,102481,4.0
79192,87,778,4.0
29402,555,1296,4.0
70235,150,2692,3.0
29337,99,3198,3.5
16560,38,356,4.5
60509,171,3386,4.0
61919,547,6378,3.5
4418,58,1721,2.0
50649,395,329,2.0
16698,62,1060,1.0
70365,156,6170,4.0
11665,367,529,3.5
42712,159,2701,3.0
57954,547,5378,4.5
40519,23,153,3.0
13054,180,367,2.0
60244,12,750,5.0
75673,349,2985,3.0
